"","Item_Identifier","Outlet_Identifier","Sale_preds_reg"
"2630","FDZ22","OUT018",1071.40098061234
"2631","FDK02","OUT046",1942.46666565431
"2632","FDZ45","OUT027",4575.34026599928
"2633","FDL25","OUT046",1511.77886220352
"2634","FDS08","OUT045",2930.31712938112
"2635","NCZ42","OUT027",5149.40805854779
"2636","FDX57","OUT035",1748.18853734959
"2637","FDF21","OUT046",3090.8627884949
"2638","FDJ56","OUT018",1309.03339417234
"2639","FDX10","OUT013",675.760492043106
"2640","DRG48","OUT035",2450.82778190086
"2641","DRN37","OUT046",2626.14787806721
"2642","NCY41","OUT018",309.06661396846
"2643","FDN28","OUT045",1801.28372588608
"2644","FDE34","OUT045",2962.56978184858
"2645","FDR10","OUT045",2712.75828177644
"2646","FDC32","OUT017",1796.98759677979
"2647","DRG13","OUT046",2594.27646828863
"2648","FDP59","OUT049",1837.10400147707
"2649","NCT53","OUT010",893.17842678894
"2650","FDL57","OUT027",5546.19189578671
"2651","FDN32","OUT010",1245.91999920882
"2652","FDK09","OUT018",3300.11861651766
"2653","FDA52","OUT010",1070.18228144183
"2654","FDC57","OUT049",3237.88838070278
"2655","FDI09","OUT035",4133.07093973902
"2656","NCB07","OUT046",3092.15610691519
"2657","FDP26","OUT035",1745.06230595744
"2658","FDP40","OUT027",3277.10763690047
"2659","FDL15","OUT013",2449.82849377087
"2660","FDV07","OUT046",1842.39181402403
"2661","FDS03","OUT017",1345.06304107474
"2662","FDE50","OUT049",3131.26067988776
"2663","FDQ15","OUT017",1583.16725978662
"2664","FDQ33","OUT010",625.72010906398
"2665","FDT22","OUT013",967.742506375488
"2666","DRO35","OUT035",2034.87502409798
"2667","FDJ41","OUT049",4214.59001631058
"2668","FDQ27","OUT035",1887.9429628371
"2669","FDC26","OUT017",2090.7042690387
"2670","NCF43","OUT027",3712.0405663667
"2671","NCR50","OUT035",2558.21390181734
"2672","FDE39","OUT018",1613.59967271241
"2673","FDN49","OUT027",2171.10536856134
"2674","DRG11","OUT035",1869.63863875666
"2675","NCA18","OUT049",1942.11855247012
"2676","FDM36","OUT018",2504.29415696614
"2677","FDW32","OUT017",1730.21098478684
"2678","NCQ18","OUT010",-230.747827586067
"2679","FDX14","OUT027",2648.87415491378
"2680","FDD46","OUT017",2674.43310452818
"2681","FDI34","OUT019",1790.94973975432
"2682","NCJ17","OUT035",1493.11303733128
"2683","FDB52","OUT035",4172.30075671059
"2684","FDV55","OUT018",2048.67946850073
"2685","FDC57","OUT046",3115.6937644153
"2686","FDB29","OUT046",1870.44240626094
"2687","NCO43","OUT035",1747.10668960652
"2688","FDG44","OUT045",1001.8612634715
"2689","FDJ34","OUT045",2152.90253535573
"2690","FDH40","OUT049",1450.29948685889
"2691","NCD07","OUT027",3212.77205744768
"2692","FDB41","OUT017",1054.7981182814
"2693","FDH47","OUT018",1319.84527344346
"2694","DRK37","OUT035",3130.7665992766
"2695","FDM25","OUT019",959.939966029774
"2696","NCX06","OUT045",2971.44800783646
"2697","NCS05","OUT017",2405.575143105
"2698","FDS39","OUT045",2388.51111754051
"2699","FDC47","OUT027",5005.41340473891
"2700","FDG20","OUT013",2918.73376278509
"2701","DRL23","OUT017",1998.65084688522
"2702","FDY33","OUT013",2575.98645605805
"2703","NCH18","OUT045",3923.60178375932
"2704","FDX47","OUT035",2682.40582530727
"2705","NCB06","OUT045",2618.44661579199
"2706","FDP36","OUT049",993.492349955858
"2707","FDW44","OUT018",2545.65299969466
"2708","NCU41","OUT018",2757.64162159766
"2709","NCS17","OUT046",1537.86526628029
"2710","FDD46","OUT035",2592.26002141227
"2711","FDE45","OUT017",3134.14691110807
"2712","FDI09","OUT017",4257.2859623192
"2713","NCJ54","OUT010",1917.79162773329
"2714","NCA29","OUT018",2433.11801932321
"2715","NCN41","OUT027",3410.75800811575
"2716","FDY34","OUT035",2809.73938904615
"2717","NCG55","OUT035",1975.74481238736
"2718","DRM49","OUT046",742.738801164347
"2719","NCB42","OUT049",1959.52230651579
"2720","FDE58","OUT045",1967.27858086838
"2721","DRJ25","OUT013",822.344365429401
"2722","FDS47","OUT010",-366.04333257672
"2723","FDY21","OUT049",3194.90445662854
"2724","NCI54","OUT013",1788.65861208845
"2725","FDO24","OUT017",2761.96294813903
"2726","FDY43","OUT035",2849.73496981678
"2727","FDF35","OUT018",1440.75966357471
"2728","NCP29","OUT019",-889.476227283034
"2729","FDN28","OUT027",3118.75262765867
"2730","FDJ50","OUT018",631.112440056536
"2731","FDQ14","OUT027",3813.4215406676
"2732","FDC37","OUT035",1892.50889743271
"2733","FDN08","OUT046",1976.47695429012
"2734","FDD04","OUT035",2387.25345564342
"2735","FDW34","OUT018",3572.04381061928
"2736","FDP04","OUT017",1335.59539361178
"2737","NCG07","OUT017",3220.65388416118
"2738","NCN14","OUT018",2615.66869523702
"2739","FDJ16","OUT045",1022.78627648669
"2740","NCM42","OUT045",1829.34853901365
"2741","NCF19","OUT046",800.113565953513
"2742","FDY21","OUT018",2799.99960485101
"2743","FDY19","OUT035",2042.97672022524
"2744","FDV09","OUT045",2494.69425010609
"2745","FDA28","OUT013",2087.39382993271
"2746","FDC38","OUT018",1863.3317198498
"2747","FDL28","OUT045",3763.57983368461
"2748","NCH43","OUT049",3494.3731856873
"2749","NCN53","OUT045",693.612166744599
"2750","NCW05","OUT017",1979.1897989336
"2751","NCO30","OUT018",2644.58162324788
"2752","FDT04","OUT019",-1310.3839053771
"2753","FDB27","OUT018",2803.07131342716
"2754","NCK07","OUT013",2659.35567444318
"2755","NCA53","OUT013",853.819303651858
"2756","FDB33","OUT018",2316.07782312201
"2757","FDU37","OUT017",1627.46082299799
"2758","FDR13","OUT035",2076.40501919989
"2759","FDE45","OUT049",2963.74411037437
"2760","FDV37","OUT017",3447.55606839858
"2761","FDX44","OUT019",-402.388181497274
"2762","NCL06","OUT017",4360.55599781194
"2763","FDJ28","OUT045",3108.63586607159
"2764","FDX55","OUT049",3591.35994723918
"2765","NCK17","OUT018",410.66207050712
"2766","FDH52","OUT035",1195.21691830237
"2767","FDN13","OUT027",3054.94593081406
"2768","FDK44","OUT018",2464.8455913749
"2769","FDU16","OUT046",1353.36251632848
"2770","FDZ07","OUT017",1330.92593790193
"2771","NCN06","OUT027",4012.11988391026
"2772","FDH02","OUT010",-184.973357737743
"2773","NCW18","OUT045",3804.34579976984
"2774","FDH57","OUT013",2150.99793276233
"2775","FDV35","OUT045",2557.07232970257
"2776","NCU29","OUT013",2347.75867132864
"2777","NCP02","OUT046",942.556602973942
"2778","FDN44","OUT013",2635.71720987342
"2779","FDX03","OUT018",513.288010661761
"2780","FDR11","OUT010",788.697416199041
"2781","FDA36","OUT046",2949.74443454428
"2782","FDP58","OUT027",4856.95164128689
"2783","FDH31","OUT045",1734.39843710623
"2784","FDH34","OUT035",3115.81732888645
"2785","FDS13","OUT035",4314.30440965093
"2786","FDT01","OUT018",3182.36527373403
"2787","FDY09","OUT049",2897.63429534839
"2788","FDV33","OUT027",5559.85145743492
"2789","NCW29","OUT010",316.317069417703
"2790","NCN17","OUT045",1735.69791165826
"2791","FDX01","OUT046",1929.60075883741
"2792","FDL03","OUT049",3269.51225076922
"2793","DRL59","OUT049",1015.36833556444
"2794","DRM11","OUT027",5580.99071760683
"2795","FDA43","OUT049",3250.71552888289
"2796","FDZ56","OUT010",997.316527555533
"2797","FDI44","OUT018",1006.72265840469
"2798","FDB50","OUT013",1319.79609883131
"2799","FDU15","OUT019",-1243.24041212304
"2800","NCJ19","OUT019",-948.540116513874
"2801","FDD48","OUT013",1892.57823326828
"2802","NCW42","OUT035",3608.09012236005
"2803","FDL24","OUT017",3094.59131513649
"2804","NCB30","OUT013",3137.85903150671
"2805","FDK25","OUT013",2742.51565282587
"2806","FDW28","OUT049",3162.80456097093
"2807","FDD47","OUT017",3050.06494740694
"2808","FDK16","OUT019",-445.976394161861
"2809","FDW37","OUT046",1501.22581223114
"2810","FDA48","OUT035",3624.92575539325
"2811","FDA14","OUT017",2570.3435524204
"2812","FDV15","OUT013",1652.75292489194
"2813","FDN22","OUT049",4091.42589187295
"2814","NCD55","OUT045",776.941700728907
"2815","FDY43","OUT013",2721.5430228966
"2816","NCU05","OUT017",1570.00424146733
"2817","FDF10","OUT035",2508.21925495258
"2818","FDR39","OUT018",2634.37753502287
"2819","FDG40","OUT013",589.343939159801
"2820","FDZ28","OUT019",158.324240264868
"2821","FDE02","OUT045",1633.64872950399
"2822","FDU60","OUT049",2824.06573950938
"2823","FDM21","OUT013",4079.81582206607
"2824","FDV52","OUT019",-41.3933171752851
"2825","NCW06","OUT013",3037.8176174863
"2826","FDX36","OUT035",3735.660931805
"2827","FDT35","OUT027",4185.66251059017
"2828","NCL19","OUT010",542.283315711345
"2829","NCD31","OUT046",2598.67743463456
"2830","FDE53","OUT019",-183.511813504094
"2831","FDW58","OUT019",-168.535396774171
"2832","DRF48","OUT046",2969.98627709362
"2833","FDW57","OUT035",2961.17911732074
"2834","DRH13","OUT017",1981.40200441076
"2835","FDT33","OUT013",2746.37253571984
"2836","DRK47","OUT027",5031.31201068813
"2837","FDY22","OUT010",527.000654270358
"2838","FDC35","OUT019",1394.38031962218
"2839","FDO03","OUT013",3702.61162398732
"2840","FDF24","OUT045",1481.62945033229
"2841","FDF56","OUT018",2646.11504159639
"2842","FDD28","OUT013",957.652391356506
"2843","FDG53","OUT027",3690.56520703893
"2844","FDO27","OUT019",-342.577293651551
"2845","NCF54","OUT018",2415.87767750475
"2846","FDC20","OUT027",2402.53354288391
"2847","FDU10","OUT046",696.592487944087
"2848","DRA24","OUT018",2349.44925072236
"2849","FDA02","OUT010",585.867207901149
"2850","FDG10","OUT017",1275.13829995197
"2851","FDW39","OUT010",1164.12386674731
"2852","FDP04","OUT019",-845.900069515638
"2853","NCM55","OUT013",2949.2248085939
"2854","FDG47","OUT045",4237.06656149991
"2855","NCU41","OUT017",3313.50305324152
"2856","NCK31","OUT017",1128.90549869324
"2857","FDZ46","OUT045",1855.69537143574
"2858","FDU13","OUT027",3815.96320870672
"2859","NCF19","OUT045",904.216236534859
"2860","NCJ43","OUT013",2749.74098232623
"2861","NCJ05","OUT045",2543.04187342248
"2862","FDS04","OUT027",3660.44892297575
"2863","FDX28","OUT010",-118.193354100376
"2864","FDB41","OUT027",2232.58698788275
"2865","FDG53","OUT046",2245.10650416394
"2866","FDL15","OUT010",695.097928636539
"2867","FDQ08","OUT049",1193.13956036526
"2868","DRN36","OUT013",1574.97117857525
"2869","FDI46","OUT013",4012.23269401293
"2870","FDG16","OUT027",4805.524454919
"2871","FDV32","OUT013",1089.31380948052
"2872","FDF44","OUT010",452.54327521712
"2873","FDK04","OUT018",638.71246791156
"2874","NCA41","OUT013",3094.9084108669
"2875","FDD51","OUT017",960.72215260295
"2876","NCZ53","OUT045",3096.67496470312
"2877","FDP01","OUT027",3920.90161454123
"2878","FDY25","OUT049",3024.46550504613
"2879","FDB17","OUT018",2561.7082578618
"2880","NCV54","OUT018",1609.31516966242
"2881","FDJ32","OUT017",1348.33247216365
"2882","FDA37","OUT049",2172.01805691
"2883","FDG35","OUT035",2968.69314855052
"2884","NCM05","OUT018",3919.78855146539
"2885","FDG45","OUT046",3425.36518158413
"2886","FDH28","OUT013",701.650519845448
"2887","NCE18","OUT049",4007.87801826882
"2888","FDH38","OUT045",2036.12399698254
"2889","FDR56","OUT013",3238.77142747009
"2890","FDH17","OUT027",3036.8852898584
"2891","FDD39","OUT049",3509.49780128173
"2892","FDB41","OUT049",903.142653979351
"2893","NCR53","OUT046",3516.50587387228
"2894","FDX46","OUT017",1270.17370017275
"2895","FDV28","OUT049",745.871225982648
"2896","FDA08","OUT018",2435.72905462413
"2897","FDH45","OUT017",1054.32587214545
"2898","NCS38","OUT010",36.2573644354186
"2899","FDD40","OUT010",1347.32835301927
"2900","DRM59","OUT035",2610.98340012627
"2901","NCJ43","OUT018",2492.14266417867
"2902","NCN29","OUT013",876.806355728102
"2903","NCC19","OUT045",3096.58803869067
"2904","FDR56","OUT035",3326.49861374825
"2905","FDZ43","OUT049",4003.82760461141
"2906","FDJ32","OUT010",-683.033579202745
"2907","DRH03","OUT017",1737.62812680694
"2908","NCZ54","OUT035",2702.85550301854
"2909","FDE26","OUT017",2622.31514940961
"2910","FDS03","OUT045",1148.82028167623
"2911","DRZ24","OUT019",-12.4716927789907
"2912","FDO48","OUT027",4994.0327376423
"2913","FDW39","OUT049",2934.97973151783
"2914","NCK05","OUT049",1136.30373255798
"2915","NCK30","OUT017",4255.08811444888
"2916","FDT27","OUT018",3480.62056110197
"2917","FDS08","OUT019",958.424208358854
"2918","NCJ19","OUT049",988.802961770051
"2919","FDC58","OUT045",839.336260151046
"2920","DRE37","OUT013",2980.3500099497
"2921","FDW02","OUT035",2195.01166806394
"2922","FDJ02","OUT010",713.453299731803
"2923","FDX09","OUT045",2906.85798512442
"2924","FDT31","OUT010",1289.3463526577
"2925","FDI24","OUT049",2922.02059136447
"2926","FDY09","OUT045",2905.93962658378
"2927","FDV28","OUT045",695.903368549421
"2928","DRM47","OUT049",3151.43447451225
"2929","FDT52","OUT019",2017.91556859582
"2930","FDI48","OUT018",658.148422470861
"2931","FDY55","OUT017",4351.78123094093
"2932","FDU48","OUT013",2134.46604522784
"2933","FDN25","OUT045",1077.67012966334
"2934","FDP20","OUT049",2166.07871448005
"2935","FDJ15","OUT013",2992.21656165024
"2936","FDD04","OUT018",1914.15441825555
"2937","FDY58","OUT045",3733.97865180173
"2938","FDR37","OUT018",2682.02753672441
"2939","FDF44","OUT013",2185.07649561007
"2940","FDD32","OUT045",1524.83509919947
"2941","FDR57","OUT017",2815.15472111076
"2942","DRG39","OUT027",2320.55279199675
"2943","FDX15","OUT017",2776.18724682606
"2944","DRN37","OUT045",2703.75514079407
"2945","FDW40","OUT027",3747.10448542828
"2946","FDB32","OUT049",1653.88143607755
"2947","FDM40","OUT018",1957.53083656286
"2948","FDE39","OUT027",3355.47921820081
"2949","DRH49","OUT017",1594.7562149984
"2950","FDT46","OUT049",929.238067640339
"2951","NCF06","OUT035",4189.99618160941
"2952","FDP07","OUT017",3407.0270381858
"2953","FDC04","OUT013",3793.55548811593
"2954","FDZ32","OUT017",2029.96676557371
"2955","FDD50","OUT045",2802.53421894712
"2956","FDU56","OUT017",3246.08719504762
"2957","FDV34","OUT017",1505.53568727619
"2958","NCY41","OUT013",646.648251186896
"2959","NCK18","OUT046",2619.19643096375
"2960","DRH25","OUT049",955.939860918372
"2961","FDT57","OUT046",3770.74757505161
"2962","FDV56","OUT018",1531.35554379746
"2963","FDV12","OUT045",1716.7348558474
"2964","FDN52","OUT017",1709.71095558135
"2965","FDX38","OUT035",963.597594937547
"2966","FDE47","OUT018",1719.81753690077
"2967","NCO07","OUT013",3377.12132592543
"2968","FDV09","OUT027",3847.95438126829
"2969","FDZ23","OUT019",1081.00610364695
"2970","DRH51","OUT018",1099.81677027477
"2971","NCY54","OUT045",2765.20742201267
"2972","DRG49","OUT013",3895.01851925913
"2973","NCC19","OUT049",3111.58556843858
"2974","NCV53","OUT045",3920.29775729808
"2975","FDZ47","OUT019",-193.545710898381
"2976","NCO26","OUT018",1520.57098291522
"2977","NCP02","OUT045",1079.33595216494
"2978","NCW30","OUT018",3802.33352507085
"2979","NCN55","OUT046",3795.29781517125
"2980","FDB20","OUT010",-469.312393448443
"2981","DRL11","OUT013",2536.81490646168
"2982","DRD60","OUT045",2966.99841869209
"2983","FDW14","OUT010",-284.054340819371
"2984","FDL27","OUT010",-632.797546815224
"2985","FDU09","OUT018",680.39193476852
"2986","DRH36","OUT027",2651.88773705408
"2987","FDP34","OUT027",3907.19207522428
"2988","FDE04","OUT017",3136.1919443756
"2989","FDZ57","OUT027",3575.0005665207
"2990","FDF02","OUT010",-60.9783498618602
"2991","FDG28","OUT045",4002.38976113098
"2992","NCI31","OUT046",599.563366422799
"2993","FDT43","OUT013",929.6979901668
"2994","FDU20","OUT046",2030.99815236161
"2995","FDD53","OUT013",747.929543082041
"2996","FDW15","OUT045",2526.20708053507
"2997","NCT53","OUT045",2692.04880683886
"2998","NCG55","OUT027",3259.22029320689
"2999","FDD48","OUT035",1995.88250893669
"3000","FDG47","OUT049",4281.63020370928
"3001","FDI21","OUT017",1360.5557811049
"3002","FDT27","OUT017",4025.5792649297
"3003","DRO35","OUT013",1916.00842659768
"3004","FDD33","OUT017",4015.61476108226
"3005","FDC04","OUT035",3948.21537360974
"3006","FDY34","OUT013",2693.98078649516
"3007","DRJ49","OUT049",2139.16484706325
"3008","FDE05","OUT049",2421.76759369778
"3009","FDU31","OUT017",3827.9288900172
"3010","NCN19","OUT027",4431.10871892506
"3011","FDK56","OUT027",4402.20711620553
"3012","FDK58","OUT017",1978.85742073242
"3013","NCJ42","OUT035",1770.17102519584
"3014","FDZ34","OUT027",4520.56799435836
"3015","FDA52","OUT018",2549.83605945289
"3016","NCR29","OUT013",950.92766070472
"3017","FDT48","OUT035",3343.04487971177
"3018","DRJ51","OUT019",1670.89094211812
"3019","NCS54","OUT046",2800.11080798866
"3020","FDV01","OUT035",2673.65383208702
"3021","DRG51","OUT027",4025.56463386148
"3022","NCG42","OUT013",2103.9780959117
"3023","FDA51","OUT049",1929.15756114062
"3024","FDV19","OUT010",885.485570630714
"3025","NCT18","OUT045",2956.43544077302
"3026","NCS41","OUT045",3026.07225171441
"3027","FDO03","OUT046",3662.19985197163
"3028","FDL12","OUT010",-716.454582282087
"3029","FDY37","OUT010",633.544214664847
"3030","FDI58","OUT049",1628.29522025356
"3031","FDT28","OUT018",2076.71640341035
"3032","NCC42","OUT010",465.603262356547
"3033","FDO01","OUT017",2414.93294575506
"3034","FDJ02","OUT013",2451.30017345373
"3035","FDQ04","OUT018",405.438495612719
"3036","DRL47","OUT013",2050.10147795072
"3037","FDZ32","OUT035",1949.16548554458
"3038","FDC35","OUT035",3441.59198000298
"3039","FDX14","OUT045",1254.5323463602
"3040","FDZ35","OUT013",1771.58822164627
"3041","FDL14","OUT013",2591.55007268607
"3042","FDO04","OUT049",994.797507776061
"3043","DRK11","OUT017",2690.63608452037
"3044","FDB44","OUT018",3113.59859233191
"3045","FDZ50","OUT049",3028.56815241674
"3046","FDI12","OUT027",2921.01998992622
"3047","FDU43","OUT017",4098.19617891208
"3048","FDD58","OUT010",-167.55835040896
"3049","FDB27","OUT017",3338.69898120013
"3050","FDB04","OUT018",1123.86807804338
"3051","NCO17","OUT013",1947.68887988915
"3052","FDL12","OUT017",1262.60231713892
"3053","DRJ13","OUT049",2628.5092064751
"3054","FDD57","OUT045",1709.44504790499
"3055","FDW19","OUT035",2011.50881490644
"3056","DRD27","OUT018",1311.9504073708
"3057","FDH27","OUT027",3725.88072289806
"3058","NCW30","OUT027",5530.345811509
"3059","FDR40","OUT018",1061.92694522979
"3060","FDG05","OUT013",2538.18651613716
"3061","NCY41","OUT019",-1311.32381690989
"3062","FDI38","OUT018",3078.00543610541
"3063","FDR20","OUT046",814.150888752727
"3064","FDE09","OUT017",2078.97827878469
"3065","FDN50","OUT019",-277.271099522304
"3066","DRF27","OUT045",2501.92585838196
"3067","DRF51","OUT013",602.874433681957
"3068","NCO02","OUT019",-815.803238874048
"3069","FDB51","OUT027",2439.76598580658
"3070","FDJ50","OUT013",953.049574416954
"3071","FDN52","OUT013",1413.7375755351
"3072","FDX14","OUT013",1237.17936908206
"3073","FDT27","OUT019",1866.72344726787
"3074","FDV10","OUT013",764.522017351917
"3075","FDU33","OUT046",771.05371269542
"3076","FDU58","OUT046",3000.65858003757
"3077","NCP42","OUT027",4514.87507472262
"3078","FDL51","OUT027",4839.57353941077
"3079","DRH15","OUT027",2158.99036540044
"3080","FDU16","OUT017",1681.7310242444
"3081","FDW15","OUT017",2703.80123845746
"3082","FDQ44","OUT045",2098.80227212288
"3083","NCI06","OUT027",4275.19521521087
"3084","DRK23","OUT019",2091.46262961808
"3085","FDC28","OUT035",1887.23217409674
"3086","NCY17","OUT019",-1153.14846698773
"3087","NCV05","OUT018",2175.50421688754
"3088","FDM34","OUT019",207.126991593854
"3089","DRD60","OUT027",4332.99875779037
"3090","FDT38","OUT046",1360.28461884878
"3091","FDQ57","OUT018",2041.94649034641
"3092","FDE59","OUT027",2087.06403952526
"3093","NCM43","OUT046",2596.26985928439
"3094","DRI51","OUT049",2783.06209385902
"3095","NCG30","OUT017",2220.1443489294
"3096","NCK54","OUT035",1960.47958037772
"3097","FDQ16","OUT019",-153.139583909034
"3098","FDI36","OUT013",3202.94636390585
"3099","FDX16","OUT027",3793.22724578622
"3100","FDA34","OUT046",2807.02947348406
"3101","FDJ48","OUT018",3644.36184670961
"3102","FDU47","OUT035",2391.29009724333
"3103","FDS39","OUT046",2298.40746648433
"3104","FDD11","OUT046",4010.72513765023
"3105","FDM16","OUT027",2677.87333049488
"3106","FDU56","OUT018",2665.32095664188
"3107","FDQ32","OUT017",2315.54250789459
"3108","DRK35","OUT013",701.241554280203
"3109","FDA58","OUT049",3780.70564874346
"3110","DRG48","OUT019",391.881978809807
"3111","FDT59","OUT010",1949.76742104226
"3112","FDQ31","OUT019",-367.124214949105
"3113","FDS51","OUT018",775.133794469539
"3114","FDW32","OUT027",2924.78269701596
"3115","FDI15","OUT027",5558.46135274854
"3116","NCV30","OUT017",1260.89055758049
"3117","DRG25","OUT049",3061.15478454659
"3118","FDT02","OUT013",578.317665664564
"3119","FDO33","OUT027",3264.84372245686
"3120","FDP38","OUT035",1033.76994009697
"3121","FDZ45","OUT035",3269.42289453852
"3122","NCA54","OUT027",4279.59319328672
"3123","FDU33","OUT017",1052.60031033354
"3124","FDN58","OUT017",4006.4678562786
"3125","FDI05","OUT045",1333.64662839613
"3126","FDM57","OUT019",-533.509270586269
"3127","NCS42","OUT027",2860.87311774923
"3128","FDB57","OUT045",3694.39444320301
"3129","FDC03","OUT045",3214.30171151042
"3130","FDZ58","OUT013",1956.34382765302
"3131","NCK29","OUT045",2072.37061069256
"3132","NCR53","OUT045",3625.20925923925
"3133","FDE26","OUT027",3788.97259427246
"3134","FDU52","OUT049",2536.49255481851
"3135","FDE41","OUT027",2826.11336125804
"3136","FDU38","OUT018",2691.53007503671
"3137","FDA52","OUT017",3073.97252578107
"3138","FDW46","OUT046",1110.35307639283
"3139","DRI59","OUT035",3724.72623394888
"3140","FDT38","OUT035",1486.49495830586
"3141","FDL33","OUT018",2827.08365536074
"3142","FDQ01","OUT027",5485.23064681857
"3143","FDJ08","OUT046",3050.61517618677
"3144","FDQ47","OUT049",734.67802951869
"3145","NCZ18","OUT013",3944.48315119294
"3146","FDE29","OUT017",1223.87581401877
"3147","FDF10","OUT027",3796.15418466584
"3148","FDC48","OUT049",1471.47901147758
"3149","FDY58","OUT013",3649.67329400484
"3150","NCX30","OUT010",2155.45489817603
"3151","FDV11","OUT013",2886.77596300848
"3152","FDT46","OUT046",827.264278726301
"3153","DRD01","OUT019",-960.28032693032
"3154","FDQ11","OUT013",4134.60032132051
"3155","NCM41","OUT017",1770.06583674081
"3156","NCC55","OUT013",619.029454354262
"3157","FDG45","OUT027",4852.58718073292
"3158","NCQ54","OUT049",2744.51298154818
"3159","FDM34","OUT045",2163.85655524889
"3160","FDD17","OUT019",1846.93522952042
"3161","FDN38","OUT027",5460.09023962751
"3162","FDB53","OUT018",2083.28545675064
"3163","NCL06","OUT035",4242.46377753644
"3164","NCV18","OUT019",-618.475852415631
"3165","FDX25","OUT013",2971.51512175706
"3166","FDB39","OUT046",886.761177180162
"3167","FDC33","OUT049",3302.82296099038
"3168","NCO14","OUT018",445.392574362492
"3169","FDA58","OUT027",5178.477921886
"3170","NCQ02","OUT017",3214.1775151158
"3171","NCR53","OUT017",3832.27360339626
"3172","FDN52","OUT046",1428.15892169415
"3173","FDG26","OUT046",4081.54816775802
"3174","FDE23","OUT027",2306.5546361031
"3175","DRI37","OUT013",967.474478618386
"3176","DRH37","OUT018",2341.93041745232
"3177","FDO01","OUT035",2251.61559696674
"3178","FDK45","OUT049",2121.37615432853
"3179","FDP23","OUT049",3559.13949935726
"3180","FDM33","OUT035",3607.34711144684
"3181","FDD36","OUT017",2211.73432437307
"3182","FDL56","OUT017",1672.22415700902
"3183","FDT27","OUT010",2026.04002576185
"3184","FDG52","OUT017",994.036756473197
"3185","NCL42","OUT035",3964.54415401339
"3186","DRJ24","OUT046",2908.939005028
"3187","FDV38","OUT046",825.707485089129
"3188","FDT35","OUT045",2842.38267244559
"3189","FDY51","OUT045",3562.92651958759
"3190","FDC37","OUT017",1988.88277827347
"3191","NCP43","OUT013",2902.78218493729
"3192","FDO33","OUT045",1886.76116695501
"3193","FDW04","OUT018",1838.36845324309
"3194","NCC31","OUT046",2447.54683588664
"3195","FDK22","OUT049",3525.60294636987
"3196","FDJ50","OUT017",1224.34029102057
"3197","FDV13","OUT017",1797.98411886691
"3198","DRL60","OUT017",2682.97834671575
"3199","FDW03","OUT017",2007.7541279241
"3200","FDY27","OUT035",2939.78855636674
"3201","FDB39","OUT027",2319.00698942155
"3202","FDU59","OUT045",2686.15899254242
"3203","FDZ57","OUT049",2222.869630701
"3204","FDO21","OUT049",3710.66345717308
"3205","FDS43","OUT018",2753.13726217587
"3206","FDU28","OUT010",1255.74692232271
"3207","FDC51","OUT010",238.130732201826
"3208","FDW16","OUT010",-225.164470902309
"3209","FDP32","OUT010",285.952253063002
"3210","FDB60","OUT019",1218.89276550263
"3211","NCQ30","OUT046",1902.41114303528
"3212","FDD26","OUT049",3103.08967251261
"3213","FDI44","OUT045",1378.79142454341
"3214","DRH23","OUT046",898.871239072727
"3215","FDO44","OUT046",1793.83125515584
"3216","FDG04","OUT046",2964.9705146888
"3217","FDM32","OUT027",2974.04020039589
"3218","FDM09","OUT013",2754.69147263978
"3219","FDZ47","OUT013",1663.17728753248
"3220","FDM40","OUT027",3677.56297412513
"3221","FDY48","OUT017",1926.1418699888
"3222","NCM30","OUT045",777.293857130165
"3223","FDX36","OUT010",1840.5528406851
"3224","DRF03","OUT017",904.054151236695
"3225","FDN51","OUT049",4253.34292981908
"3226","FDM57","OUT049",1501.42168673929
"3227","FDB35","OUT049",1683.23094585135
"3228","FDY13","OUT027",2754.65548604348
"3229","FDA37","OUT017",2367.30329405698
"3230","NCX53","OUT017",2546.61966833881
"3231","FDD59","OUT018",1108.54525209358
"3232","FDX10","OUT019",-1270.45047568086
"3233","FDC03","OUT018",2828.24384761328
"3234","FDW43","OUT035",3806.13468292598
"3235","FDW10","OUT046",2785.63788704602
"3236","FDY14","OUT027",5555.81517078077
"3237","FDV43","OUT045",886.056854273699
"3238","FDO40","OUT013",2410.44430698605
"3239","FDP46","OUT027",2910.29948686078
"3240","NCE43","OUT019",722.789610392762
"3241","FDD05","OUT035",2053.277315937
"3242","FDJ60","OUT010",935.251057147876
"3243","DRE27","OUT018",1211.44696980281
"3244","FDO11","OUT035",4164.31515489127
"3245","DRG11","OUT027",3173.11643174937
"3246","FDK33","OUT010",1669.58106464893
"3247","DRM23","OUT045",2787.97806004491
"3248","FDJ02","OUT027",3863.43998934733
"3249","NCZ05","OUT045",1777.70037581449
"3250","NCL30","OUT013",2018.17184750048
"3251","FDZ19","OUT018",2517.67452044624
"3252","FDM45","OUT049",2065.40706337155
"3253","FDO36","OUT046",2855.45869111043
"3254","NCK31","OUT045",940.385936511007
"3255","DRJ37","OUT045",2520.75456471131
"3256","FDP24","OUT018",1641.97862273421
"3257","FDF46","OUT013",1864.66428821959
"3258","FDX46","OUT019",-896.504627535235
"3259","NCL18","OUT045",3100.34310259706
"3260","FDJ26","OUT013",3462.44397164417
"3261","FDJ07","OUT045",1966.44353502557
"3262","FDY15","OUT013",2472.10201824132
"3263","DRG01","OUT045",1301.45690960606
"3264","FDF58","OUT045",1175.79713110493
